date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,incidents,department_name
2020-12-28,-31.142857142857142,-15.142857142857142,-17.857142857142858,-38.0,-44.714285714285715,13.142857142857142,-7.050958045599787,Lexington Fire Department (86743)
2020-02-17,5.666666666666667,11.666666666666666,9.666666666666666,-6.333333333333333,-13.666666666666666,2.3333333333333335,16.64898565285026,Loudoun County Fire Rescue and EMS (87281)
2020-02-24,1.2857142857142858,10.857142857142858,5.0,-1.2857142857142858,1.7142857142857142,-0.2857142857142857,18.134932311371543,Loudoun County Fire Rescue and EMS (87281)
2020-03-02,1.4285714285714286,3.4285714285714284,-0.42857142857142855,-1.1428571428571428,1.5714285714285714,0.0,30.414357637832666,Loudoun County Fire Rescue and EMS (87281)
2020-03-09,5.0,7.0,19.714285714285715,-6.714285714285714,-1.2857142857142858,0.14285714285714285,42.88300232869477,Loudoun County Fire Rescue and EMS (87281)
2020-03-16,-3.0,16.0,10.285714285714286,-21.571428571428573,-14.428571428571429,6.714285714285714,34.17448634589386,Loudoun County Fire Rescue and EMS (87281)
2020-03-23,-31.428571428571427,-3.2857142857142856,-9.0,-55.285714285714285,-46.857142857142854,19.571428571428573,21.579188351559484,Loudoun County Fire Rescue and EMS (87281)
2020-03-30,-42.57142857142857,-19.0,-20.571428571428573,-74.28571428571429,-56.57142857142857,23.857142857142858,8.018946764534409,Loudoun County Fire Rescue and EMS (87281)
2020-04-06,-47.714285714285715,-20.857142857142858,-21.857142857142858,-78.71428571428571,-60.57142857142857,25.285714285714285,12.935992199188012,Loudoun County Fire Rescue and EMS (87281)
2020-04-13,-50.42857142857143,-24.142857142857142,-27.428571428571427,-79.71428571428571,-62.42857142857143,26.142857142857142,10.393034418528837,Loudoun County Fire Rescue and EMS (87281)
2020-04-20,-48.57142857142857,-25.333333333333332,-20.428571428571427,-81.0,-59.57142857142857,25.285714285714285,3.196369733003675,Loudoun County Fire Rescue and EMS (87281)
2020-04-27,-47.857142857142854,-25.333333333333332,-26.857142857142858,-80.0,-59.285714285714285,25.428571428571427,7.337810509110751,Loudoun County Fire Rescue and EMS (87281)
2020-05-04,-44.42857142857143,-26.6,-15.571428571428571,-79.14285714285714,-57.857142857142854,23.714285714285715,10.380112653164622,Loudoun County Fire Rescue and EMS (87281)
2020-05-11,-40.857142857142854,-19.428571428571427,-17.714285714285715,-78.28571428571429,-55.714285714285715,23.571428571428573,3.486521538979857,Loudoun County Fire Rescue and EMS (87281)
2020-05-18,-39.42857142857143,-18.0,0.7142857142857143,-76.85714285714286,-54.285714285714285,22.285714285714285,13.488183288271044,Loudoun County Fire Rescue and EMS (87281)
2020-05-25,-37.0,-13.571428571428571,8.142857142857142,-77.28571428571429,-55.142857142857146,21.857142857142858,8.546763858523244,Loudoun County Fire Rescue and EMS (87281)
2020-06-01,-31.285714285714285,-13.285714285714286,14.0,-75.0,-46.714285714285715,20.0,21.82226006103796,Loudoun County Fire Rescue and EMS (87281)
2020-06-08,-28.142857142857142,-12.428571428571429,9.428571428571429,-74.28571428571429,-45.42857142857143,19.142857142857142,26.346344743257365,Loudoun County Fire Rescue and EMS (87281)
2020-06-15,-23.428571428571427,-9.285714285714286,24.857142857142858,-71.28571428571429,-43.0,17.285714285714285,32.14820293106333,Loudoun County Fire Rescue and EMS (87281)
2020-06-22,-22.857142857142858,-10.428571428571429,21.285714285714285,-71.0,-42.42857142857143,16.857142857142858,23.88721705861036,Loudoun County Fire Rescue and EMS (87281)
2020-06-29,-19.857142857142858,-8.0,28.857142857142858,-68.42857142857143,-41.714285714285715,15.714285714285714,20.668336493831532,Loudoun County Fire Rescue and EMS (87281)
2020-07-06,-20.0,-7.285714285714286,20.714285714285715,-66.57142857142857,-46.857142857142854,15.142857142857142,35.32061518108471,Loudoun County Fire Rescue and EMS (87281)
2020-07-13,-18.285714285714285,-8.714285714285714,23.0,-64.57142857142857,-41.42857142857143,15.571428571428571,16.79123158569711,Loudoun County Fire Rescue and EMS (87281)
2020-07-20,-18.142857142857142,-8.285714285714286,19.857142857142858,-64.57142857142857,-41.285714285714285,15.142857142857142,21.473142751849476,Loudoun County Fire Rescue and EMS (87281)
2020-07-27,-18.714285714285715,-10.571428571428571,14.0,-64.85714285714286,-41.42857142857143,15.285714285714286,32.99292282574918,Loudoun County Fire Rescue and EMS (87281)
2020-08-03,-18.142857142857142,-8.714285714285714,19.571428571428573,-64.14285714285714,-42.142857142857146,15.285714285714286,11.468287190799016,Loudoun County Fire Rescue and EMS (87281)
2020-08-10,-18.285714285714285,-10.428571428571429,23.142857142857142,-63.42857142857143,-42.42857142857143,15.0,-0.6624570021729745,Loudoun County Fire Rescue and EMS (87281)
2020-08-17,-19.571428571428573,-10.857142857142858,12.166666666666666,-62.285714285714285,-43.0,15.0,-4.264557317550646,Loudoun County Fire Rescue and EMS (87281)
2020-08-24,-18.714285714285715,-11.285714285714286,,-61.142857142857146,-41.714285714285715,14.142857142857142,-7.261559193732109,Loudoun County Fire Rescue and EMS (87281)
2020-08-31,-19.571428571428573,-12.0,,-60.857142857142854,-40.42857142857143,14.571428571428571,5.9667699280990805,Loudoun County Fire Rescue and EMS (87281)
2020-09-07,-17.285714285714285,-10.142857142857142,,-60.142857142857146,-44.42857142857143,13.571428571428571,-4.595318634007016,Loudoun County Fire Rescue and EMS (87281)
2020-09-14,-20.142857142857142,-12.571428571428571,34.5,-59.42857142857143,-38.857142857142854,14.428571428571429,-3.599086539735755,Loudoun County Fire Rescue and EMS (87281)
2020-09-21,-17.857142857142858,-11.142857142857142,29.285714285714285,-59.0,-37.142857142857146,13.571428571428571,-2.5875632909260955,Loudoun County Fire Rescue and EMS (87281)
2020-09-28,-18.428571428571427,-11.285714285714286,15.428571428571429,-57.285714285714285,-36.714285714285715,14.142857142857142,-1.4927007246711865,Loudoun County Fire Rescue and EMS (87281)
2020-10-05,-17.428571428571427,-10.714285714285714,13.285714285714286,-55.285714285714285,-36.857142857142854,13.857142857142858,-11.904611163257515,Loudoun County Fire Rescue and EMS (87281)
2020-10-12,-18.142857142857142,-11.857142857142858,3.5714285714285716,-55.57142857142857,-38.142857142857146,14.428571428571429,-6.72852413712105,Loudoun County Fire Rescue and EMS (87281)
2020-10-19,-18.285714285714285,-11.428571428571429,11.428571428571429,-54.0,-36.714285714285715,14.0,-3.2790559331500333,Loudoun County Fire Rescue and EMS (87281)
2020-10-26,-18.285714285714285,-10.285714285714286,4.714285714285714,-54.857142857142854,-36.857142857142854,14.0,-13.63972018199785,Loudoun County Fire Rescue and EMS (87281)
2020-11-02,-20.285714285714285,-11.857142857142858,-14.285714285714286,-54.142857142857146,-36.57142857142857,14.857142857142858,-4.566607969134689,Loudoun County Fire Rescue and EMS (87281)
2020-11-09,-17.714285714285715,-12.285714285714286,6.571428571428571,-55.42857142857143,-36.285714285714285,14.571428571428571,0.06191880606180027,Loudoun County Fire Rescue and EMS (87281)
2020-11-16,-20.142857142857142,-13.142857142857142,-20.857142857142858,-57.0,-38.0,16.0,-0.5061179202532544,Loudoun County Fire Rescue and EMS (87281)
2020-11-23,-20.571428571428573,-11.428571428571429,-23.571428571428573,-55.857142857142854,-36.714285714285715,15.714285714285714,-5.947579669347982,Loudoun County Fire Rescue and EMS (87281)
2020-11-30,-25.142857142857142,-11.714285714285714,-24.857142857142858,-57.0,-47.857142857142854,17.428571428571427,-15.461026117534129,Loudoun County Fire Rescue and EMS (87281)
2020-12-07,-22.285714285714285,-12.714285714285714,-34.0,-57.0,-37.285714285714285,16.857142857142858,-2.8000954127521887,Loudoun County Fire Rescue and EMS (87281)
2020-12-14,-21.285714285714285,-10.571428571428571,-26.0,-56.285714285714285,-37.285714285714285,16.428571428571427,5.32904727449634,Loudoun County Fire Rescue and EMS (87281)
2020-12-21,-24.285714285714285,-11.285714285714286,-44.57142857142857,-51.857142857142854,-41.57142857142857,18.857142857142858,-6.240907519530147,Loudoun County Fire Rescue and EMS (87281)
2020-12-28,-27.714285714285715,-13.0,-43.42857142857143,-52.857142857142854,-50.714285714285715,18.857142857142858,-0.7953086724773831,Loudoun County Fire Rescue and EMS (87281)
2020-02-17,2.3333333333333335,1.0,36.0,-1.0,-5.333333333333333,1.6666666666666667,-0.14403976298871182,Memphis Division of Fire Services (88403)
2020-02-24,-2.5714285714285716,0.14285714285714285,7.428571428571429,-2.4285714285714284,1.2857142857142858,0.7142857142857143,-5.106863502685975,Memphis Division of Fire Services (88403)
2020-03-02,13.285714285714286,9.571428571428571,30.571428571428573,7.0,2.7142857142857144,-1.8571428571428572,-3.8429994533627485,Memphis Division of Fire Services (88403)
2020-03-09,11.714285714285714,11.714285714285714,48.857142857142854,5.571428571428571,2.4285714285714284,-1.7142857142857142,-1.9940676787522964,Memphis Division of Fire Services (88403)
2020-03-16,-1.8571428571428572,14.857142857142858,2.4285714285714284,-5.285714285714286,-5.571428571428571,2.142857142857143,-2.406169168530955,Memphis Division of Fire Services (88403)
2020-03-30,-37.42857142857143,-8.571428571428571,-20.285714285714285,-26.142857142857142,-35.714285714285715,15.142857142857142,-6.8449589170899126,Memphis Division of Fire Services (88403)
2020-04-06,-33.57142857142857,-2.2857142857142856,-26.285714285714285,-23.714285714285715,-38.42857142857143,15.0,-13.43407780428152,Memphis Division of Fire Services (88403)
2020-04-13,-39.0,-8.571428571428571,-39.42857142857143,-27.142857142857142,-42.142857142857146,16.142857142857142,-14.895764191370473,Memphis Division of Fire Services (88403)
2020-04-20,-31.0,-7.0,-29.714285714285715,-22.285714285714285,-37.285714285714285,14.285714285714286,-11.68973095168783,Memphis Division of Fire Services (88403)
2020-05-04,-23.0,-0.8571428571428571,-13.285714285714286,-14.571428571428571,-34.142857142857146,11.142857142857142,-9.277519710353504,Memphis Division of Fire Services (88403)
2020-05-11,-18.571428571428573,5.428571428571429,-11.285714285714286,-12.714285714285714,-31.714285714285715,10.714285714285714,-11.222928227576322,Memphis Division of Fire Services (88403)
2020-05-18,-18.714285714285715,-0.7142857142857143,-12.0,-16.571428571428573,-29.857142857142858,10.857142857142858,-8.55118279290433,Memphis Division of Fire Services (88403)
2020-05-25,-15.428571428571429,0.7142857142857143,2.4285714285714284,-12.714285714285714,-34.142857142857146,9.571428571428571,-4.259095533321663,Memphis Division of Fire Services (88403)
2020-06-01,-11.285714285714286,-0.2857142857142857,0.7142857142857143,-23.857142857142858,-25.428571428571427,8.857142857142858,-4.010775959940302,Memphis Division of Fire Services (88403)
2020-06-08,-12.571428571428571,0.14285714285714285,-6.142857142857143,-29.285714285714285,-26.142857142857142,8.714285714285714,3.0243209603795855,Memphis Division of Fire Services (88403)
2020-06-15,-9.0,1.8571428571428572,12.142857142857142,-26.714285714285715,-25.0,7.428571428571429,2.812500270408918,Memphis Division of Fire Services (88403)
2020-06-22,-10.0,2.142857142857143,6.857142857142857,-27.0,-26.857142857142858,6.857142857142857,2.49108316350803,Memphis Division of Fire Services (88403)
2020-06-29,-11.428571428571429,-2.7142857142857144,3.7142857142857144,-28.428571428571427,-26.857142857142858,8.142857142857142,1.4596170379779316,Memphis Division of Fire Services (88403)
2020-07-06,-12.142857142857142,0.2857142857142857,11.428571428571429,-27.285714285714285,-36.142857142857146,8.428571428571429,9.987445787345319,Memphis Division of Fire Services (88403)
2020-07-13,-12.142857142857142,-2.7142857142857144,14.0,-27.0,-29.142857142857142,8.285714285714286,8.179235205392823,Memphis Division of Fire Services (88403)
2020-07-20,-11.857142857142858,-2.857142857142857,12.571428571428571,-23.714285714285715,-29.857142857142858,8.0,7.362072233254551,Memphis Division of Fire Services (88403)
2020-07-27,-12.428571428571429,-4.857142857142857,12.428571428571429,-24.428571428571427,-29.571428571428573,8.0,4.357516535761248,Memphis Division of Fire Services (88403)
2020-08-03,-10.285714285714286,-4.0,17.571428571428573,-23.0,-29.857142857142858,7.571428571428571,2.7338315606675856,Memphis Division of Fire Services (88403)
2020-08-10,-11.142857142857142,-2.4285714285714284,25.571428571428573,-22.142857142857142,-29.714285714285715,7.0,-2.9898580335711613,Memphis Division of Fire Services (88403)
2020-08-17,-13.285714285714286,-5.571428571428571,16.333333333333332,-23.428571428571427,-29.857142857142858,7.142857142857143,-1.0183570741205534,Memphis Division of Fire Services (88403)
2020-08-24,-14.428571428571429,-6.857142857142857,1.0,-22.714285714285715,-28.571428571428573,6.857142857142857,-4.995820674595822,Memphis Division of Fire Services (88403)
2020-08-31,-15.428571428571429,-9.0,-16.333333333333332,-25.428571428571427,-28.857142857142858,7.285714285714286,-2.31912423068964,Memphis Division of Fire Services (88403)
2020-09-07,-14.142857142857142,-5.714285714285714,22.0,-25.857142857142858,-34.857142857142854,7.0,-1.6150638220502764,Memphis Division of Fire Services (88403)
2020-09-14,-16.428571428571427,-8.571428571428571,5.75,-23.142857142857142,-28.142857142857142,6.428571428571429,-3.2626962505985406,Memphis Division of Fire Services (88403)
2020-09-21,-14.142857142857142,-7.571428571428571,21.428571428571427,-22.714285714285715,-26.428571428571427,5.714285714285714,-3.797319027562937,Memphis Division of Fire Services (88403)
2020-09-28,-17.571428571428573,-11.142857142857142,-9.0,-29.0,-25.428571428571427,7.0,-4.863768761563562,Memphis Division of Fire Services (88403)
2020-10-05,-13.857142857142858,-6.857142857142857,4.571428571428571,-23.428571428571427,-25.285714285714285,5.428571428571429,0.6487704947931127,Memphis Division of Fire Services (88403)
2020-10-12,-18.857142857142858,-11.571428571428571,-8.142857142857142,-27.142857142857142,-27.0,6.857142857142857,7.660737124025301,Memphis Division of Fire Services (88403)
2020-10-19,-16.0,-9.285714285714286,8.285714285714286,-21.571428571428573,-27.142857142857142,5.857142857142857,2.559176470106467,Memphis Division of Fire Services (88403)
2020-10-26,-18.571428571428573,-10.857142857142858,-5.0,-24.571428571428573,-25.142857142857142,6.571428571428571,3.830574986944842,Memphis Division of Fire Services (88403)
2020-11-02,-18.857142857142858,-9.571428571428571,-22.571428571428573,-26.857142857142858,-24.857142857142858,6.714285714285714,-3.6741818291061645,Memphis Division of Fire Services (88403)
2020-11-09,-18.142857142857142,-10.142857142857142,-10.857142857142858,-27.857142857142858,-24.571428571428573,6.571428571428571,-3.7553524483254392,Memphis Division of Fire Services (88403)
2020-11-16,-18.142857142857142,-11.714285714285714,-18.714285714285715,-28.857142857142858,-25.428571428571427,7.285714285714286,3.433088008730123,Memphis Division of Fire Services (88403)
2020-11-23,-18.857142857142858,-9.285714285714286,-27.714285714285715,-28.857142857142858,-24.714285714285715,7.285714285714286,3.41639181221002,Memphis Division of Fire Services (88403)
2020-11-30,-27.285714285714285,-12.714285714285714,-34.0,-33.714285714285715,-38.857142857142854,11.0,-0.6594089738825103,Memphis Division of Fire Services (88403)
2020-12-07,-19.857142857142858,-11.142857142857142,-38.142857142857146,-27.857142857142858,-24.0,8.0,2.7424844711111462,Memphis Division of Fire Services (88403)
2020-12-14,-20.142857142857142,-11.571428571428571,-33.57142857142857,-29.571428571428573,-23.714285714285715,7.714285714285714,2.374280122472527,Memphis Division of Fire Services (88403)
2020-12-21,-17.857142857142858,-9.0,-39.57142857142857,-29.285714285714285,-25.428571428571427,8.142857142857142,3.9096720054151164,Memphis Division of Fire Services (88403)
2020-12-28,-26.428571428571427,-11.0,-33.285714285714285,-38.0,-43.0,12.285714285714286,2.5872514422547113,Memphis Division of Fire Services (88403)
2020-02-17,-0.6666666666666666,-2.0,3.0,-5.333333333333333,-8.333333333333334,2.3333333333333335,0.12548475891598557,Miami-Dade Fire Rescue Department (88539)
2020-02-24,0.8571428571428571,0.14285714285714285,3.7142857142857144,-0.2857142857142857,2.0,0.0,0.977142294263093,Miami-Dade Fire Rescue Department (88539)
2020-03-02,3.2857142857142856,3.142857142857143,-3.857142857142857,-0.5714285714285714,2.142857142857143,-0.2857142857142857,-0.43202059196766535,Miami-Dade Fire Rescue Department (88539)
2020-03-09,2.0,4.571428571428571,-5.142857142857143,-5.571428571428571,1.8571428571428572,0.2857142857142857,3.7183237543845604,Miami-Dade Fire Rescue Department (88539)
2020-03-16,-4.857142857142857,14.0,-10.285714285714286,-14.714285714285714,-3.142857142857143,3.2857142857142856,3.3146861700686507,Miami-Dade Fire Rescue Department (88539)
2020-03-23,-35.0,-1.8571428571428572,-52.57142857142857,-45.42857142857143,-31.857142857142858,16.142857142857142,-6.61749894546051,Miami-Dade Fire Rescue Department (88539)
2020-03-30,-50.0,-25.714285714285715,-70.28571428571429,-62.857142857142854,-46.42857142857143,23.0,-6.278674491003343,Miami-Dade Fire Rescue Department (88539)
2020-04-06,-51.57142857142857,-26.285714285714285,-72.57142857142857,-66.28571428571429,-49.857142857142854,24.285714285714285,-10.51955249831988,Miami-Dade Fire Rescue Department (88539)
2020-04-20,-51.285714285714285,-26.857142857142858,-70.14285714285714,-65.28571428571429,-48.285714285714285,23.714285714285715,-9.199767283742096,Miami-Dade Fire Rescue Department (88539)
2020-04-27,-49.57142857142857,-26.571428571428573,-70.0,-64.0,-46.57142857142857,22.857142857142858,-11.365642719323018,Miami-Dade Fire Rescue Department (88539)
2020-05-04,-44.714285714285715,-21.285714285714285,-60.0,-61.142857142857146,-43.57142857142857,19.857142857142858,-13.864890632906443,Miami-Dade Fire Rescue Department (88539)
2020-05-25,-39.57142857142857,-20.857142857142858,-60.714285714285715,-60.57142857142857,-40.285714285714285,18.857142857142858,-8.832112636579204,Miami-Dade Fire Rescue Department (88539)
2020-06-01,-33.0,-15.857142857142858,-52.142857142857146,-55.285714285714285,-31.428571428571427,15.428571428571429,-7.643668469550762,Miami-Dade Fire Rescue Department (88539)
2020-06-08,-30.571428571428573,-15.0,-54.42857142857143,-53.57142857142857,-30.428571428571427,15.0,-8.820604450320916,Miami-Dade Fire Rescue Department (88539)
2020-06-15,-28.142857142857142,-14.428571428571429,-41.57142857142857,-50.714285714285715,-29.0,13.142857142857142,-8.350792365634168,Miami-Dade Fire Rescue Department (88539)
2020-06-22,-27.714285714285715,-13.0,-43.42857142857143,-50.142857142857146,-29.714285714285715,12.428571428571429,-4.761350867689122,Miami-Dade Fire Rescue Department (88539)
2020-06-29,-28.285714285714285,-14.571428571428571,-39.0,-49.857142857142854,-30.0,13.0,0.6420259387303656,Miami-Dade Fire Rescue Department (88539)
2020-07-20,-32.142857142857146,-16.571428571428573,-50.285714285714285,-55.0,-34.285714285714285,15.142857142857142,11.642401671454268,Miami-Dade Fire Rescue Department (88539)
2020-07-27,-31.714285714285715,-18.0,-50.57142857142857,-54.714285714285715,-34.57142857142857,14.571428571428571,4.443192321013713,Miami-Dade Fire Rescue Department (88539)
2020-08-03,-33.0,-16.857142857142858,-53.0,-55.714285714285715,-36.714285714285715,15.285714285714286,3.515670203247987,Miami-Dade Fire Rescue Department (88539)
2020-08-10,-30.714285714285715,-17.857142857142858,-43.0,-52.285714285714285,-34.285714285714285,13.142857142857142,-0.16034331198377746,Miami-Dade Fire Rescue Department (88539)
2020-08-17,-30.714285714285715,-17.714285714285715,-43.0,-51.714285714285715,-34.142857142857146,12.714285714285714,-5.106075387160748,Miami-Dade Fire Rescue Department (88539)
2020-08-24,-31.142857142857142,-18.0,-47.142857142857146,-51.57142857142857,-33.285714285714285,12.571428571428571,-6.038946400402809,Miami-Dade Fire Rescue Department (88539)
2020-08-31,-30.142857142857142,-17.857142857142858,-45.142857142857146,-51.142857142857146,-32.714285714285715,12.0,-7.025916623850606,Miami-Dade Fire Rescue Department (88539)
2020-09-14,-29.571428571428573,-18.285714285714285,-52.714285714285715,-51.0,-31.571428571428573,12.142857142857142,-5.804235402532266,Miami-Dade Fire Rescue Department (88539)
2020-09-21,-28.285714285714285,-18.142857142857142,-48.0,-50.142857142857146,-30.0,11.142857142857142,-5.275942338866183,Miami-Dade Fire Rescue Department (88539)
2020-09-28,-27.714285714285715,-17.0,-52.857142857142854,-51.42857142857143,-29.0,11.142857142857142,-7.432261233280158,Miami-Dade Fire Rescue Department (88539)
2020-10-05,-26.714285714285715,-15.857142857142858,-55.42857142857143,-51.142857142857146,-28.428571428571427,10.714285714285714,-8.373846745365155,Miami-Dade Fire Rescue Department (88539)
2020-10-12,-25.857142857142858,-15.571428571428571,-48.142857142857146,-49.42857142857143,-28.571428571428573,9.857142857142858,-3.9759256836335592,Miami-Dade Fire Rescue Department (88539)
2020-10-19,-25.857142857142858,-16.0,-48.285714285714285,-47.0,-27.428571428571427,9.857142857142858,-7.996900867353539,Miami-Dade Fire Rescue Department (88539)
2020-10-26,-25.428571428571427,-16.428571428571427,-53.0,-47.857142857142854,-27.285714285714285,10.285714285714286,-6.4699288971568745,Miami-Dade Fire Rescue Department (88539)
2020-11-02,-22.571428571428573,-12.857142857142858,-44.42857142857143,-45.714285714285715,-25.857142857142858,8.714285714285714,-2.313284994459598,Miami-Dade Fire Rescue Department (88539)
2020-11-09,-30.142857142857142,-19.0,-61.57142857142857,-51.285714285714285,-32.714285714285715,13.571428571428571,-4.496033905855109,Miami-Dade Fire Rescue Department (88539)
2020-11-16,-23.714285714285715,-15.285714285714286,-52.285714285714285,-44.285714285714285,-26.428571428571427,9.857142857142858,-1.2140359692258442,Miami-Dade Fire Rescue Department (88539)
2020-11-23,-22.428571428571427,-12.714285714285714,-51.714285714285715,-42.57142857142857,-25.714285714285715,9.0,-7.001621211926802,Miami-Dade Fire Rescue Department (88539)
2020-11-30,-27.0,-13.714285714285714,-50.42857142857143,-44.57142857142857,-37.857142857142854,11.571428571428571,-6.495466780807663,Miami-Dade Fire Rescue Department (88539)
2020-12-07,-21.285714285714285,-12.285714285714286,-47.857142857142854,-41.57142857142857,-25.142857142857142,8.857142857142858,-3.147875733498448,Miami-Dade Fire Rescue Department (88539)
2020-12-14,-22.285714285714285,-12.857142857142858,-48.857142857142854,-42.285714285714285,-25.142857142857142,9.285714285714286,2.1035595257568556,Miami-Dade Fire Rescue Department (88539)
2020-12-21,-18.857142857142858,-9.285714285714286,-46.142857142857146,-39.285714285714285,-25.714285714285715,8.285714285714286,-3.4622195588411,Miami-Dade Fire Rescue Department (88539)
2020-12-28,-25.142857142857142,-10.428571428571429,-48.142857142857146,-44.142857142857146,-42.142857142857146,12.285714285714286,-3.0234121913986285,Miami-Dade Fire Rescue Department (88539)
2020-02-17,4.666666666666667,-8.0,14.333333333333334,-11.333333333333334,-16.333333333333332,3.0,5.876877391438504,New Rochelle Fire Department (90011)
2020-02-24,2.142857142857143,-5.857142857142857,22.857142857142858,-1.0,-6.428571428571429,1.0,11.349342904188793,New Rochelle Fire Department (90011)
2020-03-02,3.4285714285714284,-2.2857142857142856,7.0,0.14285714285714285,2.5714285714285716,-0.2857142857142857,3.8137165152672092,New Rochelle Fire Department (90011)
2020-03-09,3.7142857142857144,1.4285714285714286,39.142857142857146,-1.5714285714285714,1.0,0.42857142857142855,-18.829166824275315,New Rochelle Fire Department (90011)
2020-03-16,-6.428571428571429,11.0,39.0,-21.857142857142858,-11.857142857142858,6.142857142857143,-9.966158934552263,New Rochelle Fire Department (90011)
2020-03-23,-39.57142857142857,-5.571428571428571,20.857142857142858,-51.857142857142854,-41.714285714285715,19.571428571428573,-21.432533212289893,New Rochelle Fire Department (90011)
2020-03-30,-54.42857142857143,-24.571428571428573,3.5714285714285716,-64.28571428571429,-56.142857142857146,25.571428571428573,2.038709347752364,New Rochelle Fire Department (90011)
2020-04-06,-53.42857142857143,-23.0,28.142857142857142,-63.42857142857143,-59.285714285714285,26.428571428571427,24.518707226965557,New Rochelle Fire Department (90011)
2020-04-13,-69.85714285714286,-14.142857142857142,32.42857142857143,-65.57142857142857,-62.142857142857146,27.571428571428573,14.133115423017243,New Rochelle Fire Department (90011)
2020-04-20,-64.28571428571429,-19.428571428571427,7.0,-62.857142857142854,-57.714285714285715,26.0,-16.201471213833262,New Rochelle Fire Department (90011)
2020-05-04,-56.285714285714285,-16.714285714285715,11.2,-56.57142857142857,-53.285714285714285,22.571428571428573,-16.434951232965858,New Rochelle Fire Department (90011)
2020-05-11,-53.285714285714285,-12.142857142857142,12.4,-57.142857142857146,-50.714285714285715,22.428571428571427,-8.229464394246408,New Rochelle Fire Department (90011)
2020-05-18,-49.0,-11.428571428571429,30.0,-51.142857142857146,-47.714285714285715,20.428571428571427,-1.4564451730098684,New Rochelle Fire Department (90011)
2020-05-25,-48.42857142857143,-9.285714285714286,26.166666666666668,-53.142857142857146,-49.0,20.142857142857142,-15.982715415588531,New Rochelle Fire Department (90011)
2020-06-01,-44.0,-8.0,29.0,-46.42857142857143,-41.142857142857146,18.0,-9.271319924049559,New Rochelle Fire Department (90011)
2020-06-08,-42.142857142857146,-5.857142857142857,38.4,-45.57142857142857,-39.57142857142857,17.142857142857142,-6.617933149989943,New Rochelle Fire Department (90011)
2020-06-15,-33.857142857142854,-3.2857142857142856,73.8,-39.42857142857143,-36.42857142857143,14.857142857142858,-14.359182630910185,New Rochelle Fire Department (90011)
2020-06-22,-27.285714285714285,-0.14285714285714285,86.4,-35.285714285714285,-36.57142857142857,13.0,-4.891009123128184,New Rochelle Fire Department (90011)
2020-06-29,-23.0,-2.2857142857142856,83.2,-35.42857142857143,-35.857142857142854,12.714285714285714,-5.657770874313097,New Rochelle Fire Department (90011)
2020-07-06,-21.571428571428573,-3.857142857142857,73.8,-42.142857142857146,-40.857142857142854,12.285714285714286,-8.41192840526605,New Rochelle Fire Department (90011)
2020-07-13,-20.142857142857142,-6.285714285714286,61.8,-40.57142857142857,-35.42857142857143,12.714285714285714,-9.125246146010502,New Rochelle Fire Department (90011)
2020-07-20,-18.571428571428573,-4.142857142857143,83.6,-39.0,-35.0,11.142857142857142,-6.403343311301806,New Rochelle Fire Department (90011)
2020-07-27,-18.285714285714285,-5.714285714285714,72.4,-39.42857142857143,-35.142857142857146,11.142857142857142,-15.525752442947391,New Rochelle Fire Department (90011)
2020-08-03,-17.142857142857142,-6.857142857142857,84.6,-37.714285714285715,-35.42857142857143,10.857142857142858,-19.62373631321272,New Rochelle Fire Department (90011)
2020-08-10,-16.428571428571427,-8.428571428571429,70.4,-34.42857142857143,-36.57142857142857,8.571428571428571,8.626810506677021,New Rochelle Fire Department (90011)
2020-08-17,-18.714285714285715,-10.571428571428571,68.33333333333333,-37.57142857142857,-36.42857142857143,10.142857142857142,-16.5297530766107,New Rochelle Fire Department (90011)
2020-08-24,-17.857142857142858,-10.285714285714286,94.0,-36.57142857142857,-35.42857142857143,9.285714285714286,-9.313883444862315,New Rochelle Fire Department (90011)
2020-08-31,-16.714285714285715,-9.571428571428571,82.85714285714286,-38.57142857142857,-36.0,9.857142857142858,-7.051750622384666,New Rochelle Fire Department (90011)
2020-09-07,-15.0,-7.0,90.66666666666667,-38.714285714285715,-39.714285714285715,9.428571428571429,-21.363551609857033,New Rochelle Fire Department (90011)
2020-09-14,-14.142857142857142,-6.142857142857143,85.0,-36.714285714285715,-34.42857142857143,9.428571428571429,-22.64156205042905,New Rochelle Fire Department (90011)
2020-09-21,-12.714285714285714,-6.142857142857143,84.0,-37.285714285714285,-32.57142857142857,9.142857142857142,-8.787403073117364,New Rochelle Fire Department (90011)
2020-09-28,-13.142857142857142,-6.285714285714286,76.42857142857143,-38.285714285714285,-32.0,9.142857142857142,-7.930225220865623,New Rochelle Fire Department (90011)
2020-10-05,-14.285714285714286,-3.857142857142857,65.0,-37.0,-30.571428571428573,9.285714285714286,-13.569603901815475,New Rochelle Fire Department (90011)
2020-10-12,-16.571428571428573,-5.857142857142857,65.57142857142857,-36.285714285714285,-32.714285714285715,10.0,-23.435272368359215,New Rochelle Fire Department (90011)
2020-10-19,-16.142857142857142,-5.571428571428571,61.857142857142854,-35.857142857142854,-30.428571428571427,10.285714285714286,-18.09767811541105,New Rochelle Fire Department (90011)
