,date,count,department_name,year,month,day_of_week,Friday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,January,March,May
37319,2020-03-21,3,Southern Platte Fire Protection District,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
5102,2020-03-21,181,Boston Fire Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
13798,2020-03-21,33,Delray Beach Fire-Rescue Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
3055,2020-03-21,33,Asheville Fire Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
34726,2020-03-21,369,San Francisco Fire Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
15068,2020-03-21,7,Fairmount Fire Protection District,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
15719,2020-03-21,17,Fishers Fire and Emergency Services,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
40069,2020-03-21,3,Toms River Fire District 1,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
20695,2020-03-21,1029,Los Angeles County Fire Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
6833,2020-03-21,17,Carmel Fire Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
23722,2020-03-21,648,Miami-Dade Fire Rescue Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
31321,2020-03-21,89,Richland Fire and Emergency Services,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
25108,2020-03-21,60,Newport News Fire Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
1104,2020-03-21,247,Albuquerque Fire Rescue,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
25802,2020-03-21,7,Noblesville Fire Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
21381,2020-03-21,71,Loudoun County Fire Rescue and EMS,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
17101,2020-03-21,63,Hall County Fire Services,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
7860,2020-03-21,1,Cicero Fire Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
40718,2020-03-21,16,Torrington Fire Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
7250,2020-03-21,30,Cedar Rapids Fire Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
4408,2020-03-21,36,Bellevue Fire Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
23028,2020-03-21,195,Mesa Fire and Medical Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
22337,2020-03-21,334,Memphis Division of Fire Services,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
41851,2020-03-21,230,Tucson Fire Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
39407,2020-03-21,67,The Villages Public Safety Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
20002,2020-03-21,133,Lexington Fire Department,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
36628,2020-03-21,20,South Adams County Fire Protection District,2020,March,Saturday,0,1,0,0,0,0,0,0,1,0
29794,2020-03-22,86,Pasco Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
31322,2020-03-22,86,Richland Fire and Emergency Services,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
21382,2020-03-22,63,Loudoun County Fire Rescue and EMS,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
33343,2020-03-22,16,Rogers Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
27103,2020-03-22,31,Olathe Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
39408,2020-03-22,63,The Villages Public Safety Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
27800,2020-03-22,71,Ontario Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
15069,2020-03-22,5,Fairmount Fire Protection District,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
10711,2020-03-22,5,City of Westfield Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
24415,2020-03-22,21,New Rochelle Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
40719,2020-03-22,10,Torrington Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
5792,2020-03-22,165,Broward County Sheriffs Office Department of Fire Rescue,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
5103,2020-03-22,145,Boston Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
36629,2020-03-22,25,South Adams County Fire Protection District,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
13181,2020-03-22,18,Delaware Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
2488,2020-03-22,169,Anne Arundel County Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
38365,2020-03-22,125,St Lucie County Fire District,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
6156,2020-03-22,54,Cape Coral Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
6834,2020-03-22,16,Carmel Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
35215,2020-03-22,1,Sheridan Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
43416,2020-03-22,78,West Metro Fire Rescue,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
34727,2020-03-22,358,San Francisco Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
38009,2020-03-22,10,St Louis Park Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
414,2020-03-22,18,Adams County Fire Protection District,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
20696,2020-03-22,1027,Los Angeles County Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
3718,2020-03-22,9,Beavercreek Township Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
25803,2020-03-22,10,Noblesville Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
29115,2020-03-22,336,Palm Beach County Fire Rescue,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
4409,2020-03-22,45,Bellevue Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
13799,2020-03-22,31,Delray Beach Fire-Rescue Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
1796,2020-03-22,52,Alexandria Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
7251,2020-03-22,33,Cedar Rapids Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
41852,2020-03-22,229,Tucson Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
34036,2020-03-22,230,Sacramento Metropolitan Fire District,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
11528,2020-03-22,473,Columbus Division of Fire,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
25109,2020-03-22,66,Newport News Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
15720,2020-03-22,9,Fishers Fire and Emergency Services,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
40070,2020-03-22,2,Toms River Fire District 1,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
3056,2020-03-22,44,Asheville Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
1105,2020-03-22,213,Albuquerque Fire Rescue,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
19118,2020-03-22,35,Jersey City Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
23723,2020-03-22,645,Miami-Dade Fire Rescue Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
23029,2020-03-22,188,Mesa Fire and Medical Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
17102,2020-03-22,47,Hall County Fire Services,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
22338,2020-03-22,310,Memphis Division of Fire Services,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
20003,2020-03-22,123,Lexington Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
9518,2020-03-22,41,City of Roseville Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
12205,2020-03-22,12,Coral Gables Fire and Rescue Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
18468,2020-03-22,4,Jackson Township Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
14431,2020-03-22,29,East Pierce Fire and Rescue,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
32542,2020-03-22,5,Rincon Valley Fire District,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
28782,2020-03-22,139,Orlando Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
10205,2020-03-22,114,City of Saint Paul Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
41161,2020-03-22,14,Town of Manchester Fire-Rescue-EMS Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
26492,2020-03-22,29,Northwest Fire District,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
17852,2020-03-22,24,Jackson County Fire District 3,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
8824,2020-03-22,30,City of Fort Myers Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
44107,2020-03-22,69,West Palm Beach Fire Department,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
16405,2020-03-22,48,Golder Ranch Fire District,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
30633,2020-03-22,9,Plainfield Fire Protection District,2020,March,Sunday,0,0,1,0,0,0,0,0,1,0
6157,2020-03-23,65,Cape Coral Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
1106,2020-03-23,246,Albuquerque Fire Rescue,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
38366,2020-03-23,127,St Lucie County Fire District,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
14432,2020-03-23,17,East Pierce Fire and Rescue,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
19119,2020-03-23,39,Jersey City Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
33344,2020-03-23,19,Rogers Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
30634,2020-03-23,12,Plainfield Fire Protection District,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
22339,2020-03-23,325,Memphis Division of Fire Services,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
23724,2020-03-23,658,Miami-Dade Fire Rescue Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
27104,2020-03-23,33,Olathe Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
29795,2020-03-23,79,Pasco Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
32015,2020-03-23,68,Richmond Fire and Emergency Services,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
40071,2020-03-23,3,Toms River Fire District 1,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
16406,2020-03-23,40,Golder Ranch Fire District,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
29116,2020-03-23,374,Palm Beach County Fire Rescue,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
9519,2020-03-23,35,City of Roseville Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
24416,2020-03-23,20,New Rochelle Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
7252,2020-03-23,28,Cedar Rapids Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
415,2020-03-23,20,Adams County Fire Protection District,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
28783,2020-03-23,172,Orlando Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
27801,2020-03-23,65,Ontario Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
3719,2020-03-23,20,Beavercreek Township Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
10712,2020-03-23,7,City of Westfield Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
36630,2020-03-23,24,South Adams County Fire Protection District,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
41853,2020-03-23,262,Tucson Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
11529,2020-03-23,537,Columbus Division of Fire,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
20697,2020-03-23,1053,Los Angeles County Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
20004,2020-03-23,125,Lexington Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
34728,2020-03-23,368,San Francisco Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
17853,2020-03-23,17,Jackson County Fire District 3,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
15721,2020-03-23,17,Fishers Fire and Emergency Services,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
2489,2020-03-23,188,Anne Arundel County Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
13182,2020-03-23,9,Delaware Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
26493,2020-03-23,44,Northwest Fire District,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
4410,2020-03-23,50,Bellevue Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
5104,2020-03-23,154,Boston Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
34037,2020-03-23,227,Sacramento Metropolitan Fire District,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
10206,2020-03-23,127,City of Saint Paul Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
25110,2020-03-23,72,Newport News Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
15070,2020-03-23,3,Fairmount Fire Protection District,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
8825,2020-03-23,31,City of Fort Myers Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
41162,2020-03-23,19,Town of Manchester Fire-Rescue-EMS Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
21383,2020-03-23,66,Loudoun County Fire Rescue and EMS,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
35778,2020-03-23,3,Simsbury Volunteer Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
6835,2020-03-23,23,Carmel Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
5793,2020-03-23,188,Broward County Sheriffs Office Department of Fire Rescue,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
38010,2020-03-23,15,St Louis Park Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
3057,2020-03-23,41,Asheville Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
12206,2020-03-23,17,Coral Gables Fire and Rescue Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
40720,2020-03-23,29,Torrington Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
37320,2020-03-23,7,Southern Platte Fire Protection District,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
43417,2020-03-23,92,West Metro Fire Rescue,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
44108,2020-03-23,74,West Palm Beach Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
23030,2020-03-23,226,Mesa Fire and Medical Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
32543,2020-03-23,7,Rincon Valley Fire District,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
1797,2020-03-23,50,Alexandria Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
17103,2020-03-23,66,Hall County Fire Services,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
31323,2020-03-23,79,Richland Fire and Emergency Services,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
25804,2020-03-23,7,Noblesville Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
39409,2020-03-23,82,The Villages Public Safety Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
13800,2020-03-23,49,Delray Beach Fire-Rescue Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
18469,2020-03-23,2,Jackson Township Fire Department,2020,March,Monday,0,0,0,0,0,0,0,0,1,0
8826,2020-03-24,33,City of Fort Myers Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
16407,2020-03-24,36,Golder Ranch Fire District,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
14433,2020-03-24,25,East Pierce Fire and Rescue,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
13801,2020-03-24,48,Delray Beach Fire-Rescue Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
26494,2020-03-24,32,Northwest Fire District,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
44109,2020-03-24,57,West Palm Beach Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
35216,2020-03-24,1,Sheridan Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
20698,2020-03-24,954,Los Angeles County Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
3720,2020-03-24,14,Beavercreek Township Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
32544,2020-03-24,3,Rincon Valley Fire District,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
29117,2020-03-24,403,Palm Beach County Fire Rescue,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
34038,2020-03-24,239,Sacramento Metropolitan Fire District,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
4411,2020-03-24,39,Bellevue Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
42842,2020-03-24,3,Wayne Township Volunteer Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
2490,2020-03-24,191,Anne Arundel County Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
22340,2020-03-24,322,Memphis Division of Fire Services,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
23725,2020-03-24,610,Miami-Dade Fire Rescue Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
17104,2020-03-24,59,Hall County Fire Services,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
23031,2020-03-24,212,Mesa Fire and Medical Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
40072,2020-03-24,1,Toms River Fire District 1,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
19120,2020-03-24,25,Jersey City Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
10207,2020-03-24,121,City of Saint Paul Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
1107,2020-03-24,238,Albuquerque Fire Rescue,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
3058,2020-03-24,30,Asheville Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
41163,2020-03-24,11,Town of Manchester Fire-Rescue-EMS Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
15722,2020-03-24,10,Fishers Fire and Emergency Services,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
20005,2020-03-24,139,Lexington Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
37321,2020-03-24,5,Southern Platte Fire Protection District,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
11530,2020-03-24,446,Columbus Division of Fire,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
17854,2020-03-24,18,Jackson County Fire District 3,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
7861,2020-03-24,2,Cicero Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
18470,2020-03-24,1,Jackson Township Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
7253,2020-03-24,35,Cedar Rapids Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
9520,2020-03-24,39,City of Roseville Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
12207,2020-03-24,26,Coral Gables Fire and Rescue Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
28784,2020-03-24,131,Orlando Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
25111,2020-03-24,68,Newport News Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
5105,2020-03-24,169,Boston Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
41854,2020-03-24,239,Tucson Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
6836,2020-03-24,18,Carmel Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
35779,2020-03-24,2,Simsbury Volunteer Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
27802,2020-03-24,81,Ontario Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
36631,2020-03-24,29,South Adams County Fire Protection District,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
21384,2020-03-24,55,Loudoun County Fire Rescue and EMS,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
38011,2020-03-24,13,St Louis Park Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
13183,2020-03-24,8,Delaware Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
10713,2020-03-24,4,City of Westfield Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
39410,2020-03-24,73,The Villages Public Safety Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
34729,2020-03-24,377,San Francisco Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
27105,2020-03-24,37,Olathe Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
33345,2020-03-24,11,Rogers Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
416,2020-03-24,16,Adams County Fire Protection District,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
40721,2020-03-24,25,Torrington Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
38367,2020-03-24,128,St Lucie County Fire District,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
6158,2020-03-24,57,Cape Coral Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
1798,2020-03-24,44,Alexandria Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
24417,2020-03-24,28,New Rochelle Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
25805,2020-03-24,14,Noblesville Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
5794,2020-03-24,142,Broward County Sheriffs Office Department of Fire Rescue,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
15071,2020-03-24,1,Fairmount Fire Protection District,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
29796,2020-03-24,89,Pasco Fire Department,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
30635,2020-03-24,9,Plainfield Fire Protection District,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
43418,2020-03-24,124,West Metro Fire Rescue,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
31324,2020-03-24,89,Richland Fire and Emergency Services,2020,March,Tuesday,0,0,0,0,1,0,0,0,1,0
34730,2020-03-25,378,San Francisco Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
38012,2020-03-25,7,St Louis Park Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
27803,2020-03-25,70,Ontario Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
30636,2020-03-25,7,Plainfield Fire Protection District,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
4412,2020-03-25,47,Bellevue Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
7862,2020-03-25,3,Cicero Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
17855,2020-03-25,15,Jackson County Fire District 3,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
23032,2020-03-25,160,Mesa Fire and Medical Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
10208,2020-03-25,124,City of Saint Paul Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
1108,2020-03-25,257,Albuquerque Fire Rescue,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
21385,2020-03-25,68,Loudoun County Fire Rescue and EMS,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
3059,2020-03-25,36,Asheville Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
417,2020-03-25,20,Adams County Fire Protection District,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
19121,2020-03-25,23,Jersey City Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
25112,2020-03-25,68,Newport News Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
15723,2020-03-25,16,Fishers Fire and Emergency Services,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
6837,2020-03-25,19,Carmel Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
20006,2020-03-25,160,Lexington Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
38368,2020-03-25,144,St Lucie County Fire District,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
36632,2020-03-25,18,South Adams County Fire Protection District,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
37322,2020-03-25,5,Southern Platte Fire Protection District,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
40073,2020-03-25,1,Toms River Fire District 1,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
31325,2020-03-25,78,Richland Fire and Emergency Services,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
11531,2020-03-25,518,Columbus Division of Fire,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
18471,2020-03-25,2,Jackson Township Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
39411,2020-03-25,61,The Villages Public Safety Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
17105,2020-03-25,85,Hall County Fire Services,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
9521,2020-03-25,37,City of Roseville Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
41855,2020-03-25,246,Tucson Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
7254,2020-03-25,34,Cedar Rapids Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
34039,2020-03-25,247,Sacramento Metropolitan Fire District,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
44110,2020-03-25,72,West Palm Beach Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
1799,2020-03-25,46,Alexandria Fire Department,2020,March,Wednesday,0,0,0,0,0,1,0,0,1,0
